1.655015512369573116e-03,8.223908953368663788e-03,-4.317174665629863739e-03,-2.982888836413621902e-03,1.208127755671739578e-02,-2.051276387646794319e-04,4.841481335461139679e-03,3.476943448185920715e-02,-8.611759985797107220e-04,4.487228766083717346e-02,9.353085160255432129e-01,6.427722573280334473e-01,6.686567068099975586e-01,9.428329467773437500e-01,4.525927826762199402e-03,8.969190821517258883e-05,1.824109000153839588e-03,4.694235324859619141e-01,-2.388725290074944496e-03,9.449025383219122887e-04
4.011603891849517822e-01,1.946149319410324097e-01,6.042944192886352539e-01,1.000290036201477051e+00,8.052243590354919434e-01,9.956018924713134766e-01,2.994773089885711670e-01,6.064859628677368164e-01,6.946511864662170410e-01,8.004475235939025879e-01,1.231486443430185318e-03,-6.355399265885353088e-03,1.619269954971969128e-03,-1.734379038680344820e-04,-5.305835977196693420e-03,-9.755047969520092010e-03,8.023511618375778198e-04,-9.453343227505683899e-03,-2.603800967335700989e-03,-2.575886901468038559e-03
-1.083918905351310968e-04,7.040631175041198730e-01,7.621199488639831543e-01,7.885192036628723145e-01,5.943903326988220215e-01,9.732212424278259277e-01,2.969025969505310059e-01,8.920264840126037598e-01,6.657182574272155762e-01,3.027884960174560547e-01,-1.433906494639813900e-03,2.807692158967256546e-03,-3.336803056299686432e-04,-2.806959440931677818e-03,-2.354679163545370102e-03,-4.256742540746927261e-03,-1.727129565551877022e-03,6.371290073730051517e-04,2.073202515020966530e-03,1.598162227310240269e-03
1.709524728357791901e-02,1.690755039453506470e-01,5.936446785926818848e-01,8.109684586524963379e-01,3.920744359493255615e-01,9.920520186424255371e-01,2.799912095069885254e-01,8.135207891464233398e-01,6.913411021232604980e-01,7.075988054275512695e-01,1.026835571974515915e-02,2.373810391873121262e-03,-6.246545817703008652e-03,-1.523446175269782543e-03,3.472643904387950897e-03,1.348685100674629211e-02,-9.174729697406291962e-03,-3.982504364103078842e-03,8.171029039658606052e-04,3.439690219238400459e-03
9.624658524990081787e-02,9.070072174072265625e-01,7.944223284721374512e-01,8.962451219558715820e-01,7.915142774581909180e-01,4.977592527866363525e-01,4.805800020694732666e-01,2.859225273132324219e-01,4.921468198299407959e-01,6.946946382522583008e-01,2.001953683793544769e-02,-9.368406608700752258e-06,-6.720829755067825317e-03,-1.768758520483970642e-02,-2.814308274537324905e-03,-8.209703955799341202e-04,5.440172273665666580e-03,8.549472549930214882e-04,5.507386755198240280e-03,-2.564383437857031822e-03
2.353465417400002480e-03,9.665076136589050293e-01,-1.424411218613386154e-02,-2.942384686321020126e-03,9.800544977188110352e-01,9.950775504112243652e-01,-2.879276638850569725e-03,4.829486310482025146e-01,2.416745014488697052e-02,9.849508404731750488e-01,1.506195217370986938e-02,1.166002475656569004e-03,3.373395651578903198e-03,5.232790950685739517e-03,1.021574344485998154e-02,-1.933716586790978909e-03,-5.510234739631414413e-03,-3.343709977343678474e-03,-4.641934297978878021e-03,1.067564706318080425e-03
2.860980629920959473e-01,7.602066732943058014e-03,-6.175136659294366837e-03,8.494294285774230957e-01,4.241791069507598877e-01,-7.303340826183557510e-03,-6.799421389587223530e-04,7.542580366134643555e-01,6.748550534248352051e-01,-2.028401708230376244e-03,5.201896652579307556e-02,4.641960561275482178e-02,4.838148504495620728e-02,5.326016806066036224e-03,5.111977458000183105e-02,3.185270354151725769e-02,3.270730376243591309e-02,7.504916749894618988e-03,7.725571282207965851e-03,1.891798339784145355e-02
7.723809103481471539e-04,7.962055802345275879e-01,9.928283095359802246e-01,9.937289357185363770e-01,9.916747808456420898e-01,6.875377893447875977e-01,4.914539158344268799e-01,8.958607912063598633e-01,5.881289243698120117e-01,7.793091535568237305e-01,2.259689942002296448e-02,-2.951223868876695633e-03,4.630906507372856140e-03,-4.926529247313737869e-03,-7.670900318771600723e-03,5.388266406953334808e-03,5.782689433544874191e-03,-7.063266239129006863e-04,-7.828244008123874664e-03,6.676069460809230804e-04
-6.944866036064922810e-04,6.914624944329261780e-03,-4.727810155600309372e-03,-4.645460750907659531e-03,4.478576593101024628e-03,4.003090783953666687e-03,2.094131923513486981e-04,2.842247486114501953e-01,2.174402587115764618e-03,5.590252280235290527e-01,6.080394610762596130e-02,5.949117988348007202e-02,4.204305633902549744e-02,8.461096882820129395e-02,-9.244324639439582825e-03,9.588875807821750641e-03,-1.254508737474679947e-03,2.259525284171104431e-02,-3.300376702100038528e-03,-7.322144228965044022e-03
-4.984194529242813587e-04,-9.587451932020485401e-04,-1.533463317900896072e-02,8.831924060359597206e-04,2.079068496823310852e-02,-1.154883299022912979e-02,-4.892976023256778717e-03,9.567202068865299225e-03,-6.184124387800693512e-03,4.216442350298166275e-03,9.649673700332641602e-01,9.677016139030456543e-01,9.808320403099060059e-01,9.683113694190979004e-01,1.919173747301101685e-01,2.228451147675514221e-02,3.399420529603958130e-03,-2.026501111686229706e-03,8.357374928891658783e-03,7.012549042701721191e-01
